"fips","biomass_host","height_host","height_cv_host","diameter_host","diameter_cv_host","heightvar_host","diametervar_host","cr_host","stand_age_host","biomass_nonhost","height_nonhost","height_cv_nonhost","diameter_nonhost","diameter_cv_nonhost","heightvar_nonhost","diametervar_nonhost","cr_nonhost","stand_age_nonhost","Total_pests","AllPest","specialist_count","generalist_count","state","state_name","county","statefp","countyfp","name","lat","lon","ALAND","land_area_km2","pop_density","MEAN_MAT","MEAN_MAP","MEAN_WMAP","state_fips","county_fips","US_L3CODE","US_L3NAME","h_nh_biomassratio","treediversity_shannondiversity_hosts","treediversity_specrich_hosts","treediversity_shannondiversity_nonhosts","treediversity_specrich_nonhosts","treesizeclass_shannondiversity_hosts","treesizeclass_specrich_hosts","treesizeclass_shannondiversity_nonhosts","treesizeclass_specrich_nonhosts","genus_richness_hosts","genus_richness_nonhosts","FORTYPCD","count","Total_pests_t","biomass_host_t","diametervar_host_t","diameter_host_t","heightvar_host_t","height_host_t","cr_host_t","height_cv_host_t","diameter_cv_host_t","biomass_nonhost_t","diametervar_nonhost_t","diameter_nonhost_t","heightvar_nonhost_t","height_nonhost_t","cr_nonhost_t","height_cv_nonhost_t","diameter_cv_nonhost_t","height_cv_t_difference_NHminH","diameter_cv_t_difference_NHminH","treesizeclass_shannondiversity_difference_NHminH","height_difference_NHminH","diameter_difference_NHminH","genus_richness_total","treediversity_specrich_total","height_cv_difference_HminNH","diameter_cv_t_difference_HminNH","treesizeclass_shannondiversity_difference_HminNH","height_difference_HminNH","diameter_difference_HminNH","total_all","hosts_all","nonhosts_all","prop_hosts","prop_nonhosts","host_tree_density","density_nonhosts","prop_hosts_to_nonhosts","h_nh_densityratio_all","FORTYPCD_group","broad_group","NA_L1CODE","NA_L1NAME"
"37177",378183.4244,42.19957687,41.94877256,7.003413258,56.81556308,313.368045,15.83266922,28.95497186,41.48101266,165037.751,40.06433409,43.14252319,5.936230248,56.19790033,298.7630881,11.12914125,28.79138627,67.76759777,1,"Japanese Beetle",0,1,"NC","North Carolina","Tyrrell County",37,177,"Tyrrell",35.87135914,-76.17070917,1012106669,1012.106669,3.930415757,16.10123798,1287.492537,418.4626866,"37","177",63,"Middle Atlantic Coastal Plain",2.29149647343413,1.65499432304871,11,1.50317635435779,9,1.1027490337126,5,0.911499821670233,6,8,5,608,902,0.688316693161292,36.4069490313522,2.45642862129162,0.962157743604969,34.160795914558,932.60172087352,1.62439012000698,11.2447598566183,48.5557477799076,17.6744294930012,2.20590735441697,1.46503396276553,17.7309569557798,54.9445967122029,0.799095452947337,33.3125908118259,90.8338602748839,22.0678309552076,42.2781124949763,-0.191249212042369,-877.657124161317,0.502876219160559,13,20,-22.0678309552076,-42.2781124949763,0.191249212042369,877.657124161317,-0.502876219160559,2317,1422,895,0.613724643936124,0.386275356063876,1.40499024811781,0.884294143505935,1.58882681564246,1.58882681564246,600,"Oak / gum / cypress group",8,"EASTERN TEMPERATE FORESTS"
"37179",932774.5012,56.24012346,39.38245592,8.26762963,54.21912114,490.5667647,20.09402662,31.06672091,48.07599747,184443.5368,54,41.60884472,7.688823529,57.36145867,504.8459016,19.45181632,33.75,58.37623762,4,"c(""Crepe Myrtle Scale"", ""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Butternut Canker"", ""Littleleaf Disease"")",3,1,"NC","North Carolina","Union County",37,179,"Union",34.98965927,-80.53019831,1638778990,1638.77899,143.8674778,15.70536663,1204.833333,336.6444444,"37","179",45,"Piedmont",5.05723603756009,2.73382656855447,30,2.36253769782978,18,1.20014936806962,6,1.16134370148137,5,12,14,503,431,1.58355464340292,42.3275610658828,2.62418394570389,0.984766455156713,43.3150034844631,1637.71586685802,1.63641707061253,10.8395753270962,46.437939628921,17.9054565988301,2.60142568141671,1.58612039573735,21.7946089277283,76.3642923093543,0.801234914763839,32.2239214802899,92.9852686031934,21.3843461531937,46.5473289742724,-0.0388056665882439,-1561.35157454867,0.601353940580635,26,48,-21.3843461531937,-46.5473289742724,0.0388056665882439,1561.35157454867,-0.601353940580635,1930,1623,307,0.840932642487047,0.159067357512953,0.990371496036815,0.187334595984783,5.28664495114007,5.28664495114006,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"37181",783385.0288,51.74141283,48.66179135,7.312896954,62.25011224,633.946708,20.72331294,31.97476871,32.20065147,58978.73891,44.67768595,53.11803892,6.643966942,71.08639272,563.2035813,22.30631747,39.54545455,45.31147541,2,"c(""Dutch Elm Disease"", ""Emerald Ash Borer"", ""Japanese Beetle"")",1,1,"NC","North Carolina","Vance County",37,181,"Vance",36.36591116,-78.40814107,653701481,653.701481,68.24827738,14.59020615,1112.157895,309.8684211,"37","181",45,"Piedmont",13.2824988000409,1.97172921677812,27,2.13141220088155,11,1.19602852869126,6,1.22058099974116,5,14,9,161,825,1.08651057956465,41.1232057384843,2.64575601363714,0.968285443361888,49.5652994469765,1390.32831365224,1.64122860957487,12.2512205858806,52.9731985448036,15.6083101961441,2.69711398305354,1.51827129779457,22.7386173535388,61.9576542414803,0.803007604469419,40.3150495927304,118.826730795372,28.0638290068498,65.8535322505687,0.0245524710498997,-1328.37065941076,0.549985854432686,23,38,-28.0638290068498,-65.8535322505687,-0.0245524710498997,1328.37065941076,-0.549985854432686,1665,1543,122,0.926726726726727,0.0732732732732733,2.3604046263435,0.186629529756259,12.6475409836066,12.6475409836066,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"37183",1152097.93,56.61631827,46.60238967,8.56200944,63.86930642,696.1448617,29.904449,33.16525424,46.78416258,56638.91221,33.70072993,51.57717351,4.865693431,66.77424191,302.1298896,10.5561953,42.11297071,51.47058824,5,"c(""Imported Willow Leaf Beetle"", ""Dutch Elm Disease"", ""Asiatic Oak Weevil"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"")",2,3,"NC","North Carolina","Wake County",37,183,"Wake",35.79027379,-78.65267028,2161570492,2161.570492,505.0318757,15.33821222,1155.828125,328.140625,"37","183",45,"Piedmont",20.3411026985894,2.13614858578479,29,2.01972841600087,14,1.3442301418772,6,0.931842701553214,4,14,12,161,658,1.7597189218328,43.8250260356058,2.89951672458569,0.989225616372775,52.0564640921747,1659.32006549497,1.64724278197599,11.9500424641899,54.2855733453475,15.5296342070882,2.16820809297338,1.36941071663664,17.8102902841047,45.4158729765469,0.80362468035895,39.2416640179541,110.619817111897,27.2916215537641,56.3342437665497,-0.412387440323988,-1613.90419251842,0.380185100263864,26,43,-27.2916215537641,-56.3342437665497,0.412387440323988,1613.90419251842,-0.380185100263864,1773,1494,279,0.842639593908629,0.157360406091371,0.691164135303157,0.12907282044818,5.35483870967742,5.35483870967742,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"37185",1071360.695,50.52248463,42.14505565,6.833422841,58.54640893,453.3803195,16.00578996,31.45047373,26.00161708,78064.86374,38.4738292,52.58456023,5.001129477,70.29636821,409.3052524,12.35953049,37.98586572,35.77260274,2,"c(""Dutch Elm Disease"", ""Emerald Ash Borer"", ""Japanese Beetle"")",1,1,"NC","North Carolina","Warren County",37,185,"Warren",36.39724796,-78.1065194,1112117461,1112.117461,17.75531874,14.5942282,1117.446154,317.9384615,"37","185",45,"Piedmont",13.7239808496718,1.80791504694079,30,2.30154620924823,18,1.08952113460703,6,0.981497978891868,5,15,15,161,1327,1.08651057956465,43.3047706009126,2.46411804959418,0.958599830635409,41.5507607705893,1326.78321122429,1.63847520436283,11.2752503453158,49.9648457063099,16.1585382439414,2.28063265606308,1.38271904197645,20.080777411656,52.5465236423765,0.802588239946733,39.9437403324174,117.317444468253,28.6684899871016,67.3525987619435,-0.108023155715157,-1274.23668758192,0.424119211341037,30,48,-28.6684899871016,-67.3525987619435,0.108023155715157,1274.23668758192,-0.424119211341037,3457,3092,365,0.894417124674573,0.105582875325427,2.78028185729565,0.328202741886453,8.47123287671233,8.47123287671233,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"37187",592029.0032,48.96279423,45.67986102,7.81453303,55.69753748,500.2440554,18.94427769,31.27615965,30.61132075,81824.93085,38.48598131,57.17017493,7.070607477,75.81782523,484.1101312,28.73797099,32.42690058,52.75113122,1,"Japanese Beetle",0,1,"NC","North Carolina","Washington County",37,187,"Washington",35.83809636,-76.57309785,897456201,897.456201,13.13490284,16.04956798,1256.241379,409.3793103,"37","187",63,"Middle Atlantic Coastal Plain",7.23531321138904,1.59933713054988,16,1.40382199511628,11,1.14939736321617,6,1.20345139006911,6,10,9,161,886,0.688316693161292,39.25173268905,2.58287598847263,0.977360892676097,43.7631870825081,1247.64040363466,1.63754489287801,11.8130374278131,47.6444232408333,16.2517802312596,2.87225705276133,1.54735534969484,21.4419992774733,52.5648057732832,0.800733133508789,43.1247868710996,127.917507278012,31.3117494432865,80.2730840371791,0.0540540268529361,-1195.07559786138,0.569994457018744,19,27,-31.3117494432865,-80.2730840371791,-0.0540540268529361,1195.07559786138,-0.569994457018744,1547,1326,221,0.857142857142857,0.142857142857143,1.47750943001173,0.246251571668621,6,6,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"37189",966167.6947,60.07407407,40.6242178,10.11456085,52.31515054,595.5856089,27.99941911,37.57088608,73.6750547,199031.9243,54.59744409,40.22325345,9.014504792,54.30908761,482.279737,23.96783253,35.34033613,68.52733119,8,"c(""Pear Thrips"", ""Asiatic Oak Weevil"", ""Beech Bark Disease Complex"", ""Balsam Woolly Adelgid"", ""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"", ""Elongate Hemlock Scale"", ""White Pine Blister Rust"", ""Dogwood Anthracnose"")",4,4,"NC","North Carolina","Watauga County",37,189,"Watauga",36.23108847,-81.70026459,809210954,809.210954,68.79417502,10.4537803,1313.25,348.3409091,"37","189",66,"Blue Ridge",4.85433529368736,2.53615946303548,24,1.96398374447702,13,1.39833330034251,6,1.26638103044917,5,13,11,515,321,2.14917256843221,42.5738880470091,2.85438182207593,1.00906614393197,47.9682326681778,1864.52126175392,1.66701467866304,11.0371751520941,44.8817642273619,18.0645501733232,2.74704299606173,1.65830344923627,21.4104017693195,77.2974006497785,0.80178433780211,31.2373058811273,87.3556130855735,20.2001307290332,42.4738488582116,-0.131952269893337,-1787.22386110414,0.649237305304301,24,37,-20.2001307290332,-42.4738488582116,0.131952269893337,1787.22386110414,-0.649237305304301,1259,946,313,0.751389992057188,0.248610007942812,1.16904003254509,0.386796543537645,3.0223642172524,3.0223642172524,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"37191",956810.7405,50.44188538,43.89059036,7.747300482,63.40231412,490.1460046,24.12742754,32.32764748,33.73653017,60540.27209,31.55862069,55.08185877,4.932793103,81.21294621,302.1712922,16.04856968,40.25550661,43.26116838,2,"c(""Emerald Ash Borer"", ""Japanese Beetle"", ""Laurel Wilt"", ""Butternut Canker"")",1,1,"NC","North Carolina","Wayne County",37,191,"Wayne",35.36454024,-78.00019144,1434651139,1434.651139,86.28230002,16.05128244,1240.792683,384.6707317,"37","191",65,"Southeastern Plains",15.8045332052289,1.76895884446365,25,2.17512431024982,17,1.23046654317305,6,1.01888809711164,5,12,15,161,1130,1.08651057956465,42.5056124697962,2.75164518885699,0.976201034973456,43.2954182321973,1322.63378572453,1.64304498213447,11.5434365424089,53.9072425184686,15.6592009773279,2.4660049006911,1.37605359773818,17.8112622609649,42.2501696406158,0.803186842750095,41.6790592747829,138.387288862271,30.1356227323741,84.480046343802,-0.211578446061413,-1280.38361608391,0.399852562764728,27,42,-30.1356227323741,-84.480046343802,0.211578446061413,1280.38361608391,-0.399852562764728,2165,1872,293,0.864665127020785,0.135334872979215,1.30484683635692,0.204230834963984,6.38907849829352,6.38907849829351,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"37193",2212874.14,57.62348993,42.9954361,8.873244966,57.10326966,613.8239529,25.67360736,31.8846314,55.43787777,412418.5116,45.26649746,48.77018716,6.572123519,60.64377789,487.3743042,15.88487974,32.40194175,59.72658228,5,"c(""Asiatic Oak Weevil"", ""Oystershell Scale"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"", ""Dogwood Anthracnose"")",2,3,"NC","North Carolina","Wilkes County",37,193,"Wilkes",36.20792407,-81.1615864,1952020337,1952.020337,35.01039344,13.08996315,1250.911504,334.0973451,"37","193",45,"Piedmont",5.36560333195286,2.30099516828263,29,2.28588537728662,23,1.31983612272843,6,1.09079892890033,6,15,20,511,743,1.7597189218328,48.7465099025621,2.79463270634777,0.99366934818891,48.73368626133,1717.85678578641,1.64075994852914,11.4065616450331,48.7901183904376,19.624973094863,2.45875676937643,1.51316546812669,21.4981539385146,62.8585977961111,0.800723240892778,37.2788559967891,99.088974237384,25.872294351756,50.2988558469464,-0.229037193828097,-1654.99818799029,0.519496119937779,35,52,-25.872294351756,-50.2988558469464,0.229037193828097,1654.99818799029,-0.519496119937779,4208,3007,1201,0.714591254752852,0.285408745247148,1.54045526217281,0.61525998332875,2.503746877602,2.503746877602,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"37195",393307.7893,47.91391391,43.29288615,6.976036036,63.32772262,430.2851669,19.51664539,34.44511278,24.03992016,8555.561092,24.1953125,49.88048494,3.10171875,77.46972472,145.654466,5.77389466,40.01851852,32.55384615,2,"c(""Emerald Ash Borer"", ""Japanese Beetle"")",1,1,"NC","North Carolina","Wilson County",37,195,"Wilson",35.70187219,-77.91957333,952013027,952.013027,85.69105431,15.63996679,1186.254545,348.5636364,"37","195",65,"Southeastern Plains",45.9710105591751,1.49546897951531,16,1.24698713932061,10,1.13578342146329,6,0.577347210893286,3,11,9,161,733,1.08651057956465,36.6487185507157,2.60375851584817,0.961594312044312,40.4188759168789,1195.78548699745,1.65336631783485,11.4521953216848,53.846799883692,12.0630849296147,1.73958735799301,1.14837439378734,13.2368948598494,31.5537176266409,0.803127789801761,38.0564134071567,131.111709153524,26.6042180854719,77.2649092698322,-0.558436210570002,-1164.2317693708,0.186780081743031,20,26,-26.6042180854719,-77.2649092698322,0.558436210570002,1164.2317693708,-0.186780081743031,1132,1002,130,0.885159010600707,0.114840989399293,1.0525066060887,0.136552753284961,7.70769230769231,7.70769230769231,100,"White / red / jack pine group",8,"EASTERN TEMPERATE FORESTS"
"37197",664488.8206,58.92327366,43.15151645,8.908171355,63.66799311,646.4960261,32.16765824,33.090625,47.26246719,71045.31055,44.6770428,49.40857042,5.921828794,58.21142133,487.2741975,11.88305485,29.66504854,49.90873016,2,"c(""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Butternut Canker"", ""Littleleaf Disease"")",1,1,"NC","North Carolina","Yadkin County",37,197,"Yadkin",36.16226484,-80.66242659,867496112,867.496112,43.33045357,13.9300256,1184.461538,315.6153846,"37","197",45,"Piedmont",9.35302858775385,2.32073833867865,24,2.04867157485365,15,1.34902252809458,6,1.02054093613747,4,14,13,511,183,1.08651057956465,40.0143056977703,2.9493145037379,0.994151725137388,50.0773325884733,1794.89936306562,1.64687507551546,11.430525885601,54.1224975798006,15.972577666796,2.25263044313126,1.4638778905895,21.4964354381816,61.9566708566597,0.799528657849753,37.7261153694394,94.5609617922462,26.2955894838385,40.4384642124456,-0.328481591957117,-1732.94269220897,0.469726165452111,27,39,-26.2955894838385,-40.4384642124456,0.328481591957117,1732.94269220897,-0.469726165452111,1043,785,258,0.752636625119847,0.247363374880153,0.904903191081968,0.297407672992545,3.04263565891473,3.04263565891473,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"37199",1242381.44,56.62994836,47.45717864,9.73464716,61.54811094,722.264322,35.8979696,35.86800895,74.76782609,250204.3969,51.16159251,47.49251754,8.220046838,56.38700195,590.3893195,21.48357699,31.77287066,76.23004695,6,"c(""Asiatic Oak Weevil"", ""Beech Bark Disease Complex"", ""Balsam Woolly Adelgid"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"", ""Elongate Hemlock Scale"", ""Littleleaf Disease"", ""White Pine Blister Rust"", ""Dogwood Anthracnose"")",3,3,"NC","North Carolina","Yancey County",37,199,"Yancey",35.90247493,-82.31198357,809610024,809.610024,22.07235517,10.75314893,1334.595745,359.5531915,"37","199",66,"Blue Ridge",4.96546605652397,2.79379854125635,29,2.34220018361025,16,1.42882355591089,6,1.24315324442958,5,17,14,506,427,1.90815831231126,44.3709499098292,3.02374273270668,1.00470754234517,53.0696555044699,1660.10547398813,1.65979509816945,12.0758191975032,52.4036937247995,18.5472090895074,2.67091829301954,1.61666494348498,23.1565421887057,71.9467384112184,0.800468341662336,36.3821297147606,91.1830597791059,24.3063105172573,38.7793660543064,-0.185670311481311,-1588.15873557691,0.611957401139805,31,45,-24.3063105172573,-38.7793660543064,0.185670311481311,1588.15873557691,-0.611957401139805,1634,1197,437,0.732558139534884,0.267441860465116,1.47848959933332,0.539766044201054,2.73913043478261,2.73913043478261,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"38099",66511.58321,49.37333333,37.17183815,10.31184211,65.31328131,336.8317117,45.36025789,48.75,45.40740741,341.79703,22.4,20.53355751,2.9,67.19961371,21.15555556,3.797777778,31.875,59,1,"Strawberry Root Weevil",0,1,"ND","North Dakota","Walsh County",38,99,"Walsh",48.36938476,-97.72566257,3319346397,3319.346397,3.206052857,3.64593926,467.0666667,219.0533333,"38","099",48,"Lake Agassiz Plain",194.593800917463,1.5118254058573,6,0,1,1.55921251982612,6,0.500402423538188,2,6,1,706,58,0.688316693161292,26.9328809831323,3.18048953446131,1.0112214050472,35.4988806147969,1268.23635538764,1.70476796217255,10.4802090440199,55.4545348174914,7.00295956089104,1.45026162302265,1.11524142345625,5.52626842425469,28.9946492397721,0.800510465136287,16.8190972168989,111.425954044639,6.33888817287905,55.9714192271471,-1.05881009628793,-1239.24170614787,0.104020018409051,7,7,-6.33888817287905,-55.9714192271471,1.05881009628793,1239.24170614787,-0.104020018409051,102,92,10,0.901960784313726,0.0980392156862745,0.027716299836362,0.00301264128656109,9.2,9.2,700,"Elm / ash / cottonwood group",9,"GREAT PLAINS"
"38101",18886.48177,33.10810811,31.33704428,6.313793103,40.19802826,107.6427518,6.441547226,39.03669725,62.49586777,9.392123,15,13.33333333,1.2,14.43375673,4,0.03,45,65,4,"c(""Black Vine Weevil"", ""Oystershell Scale"", ""Elm Flea Weevil"", ""Strawberry Root Weevil"")",1,3,"ND","North Dakota","Ward County",38,101,"Ward",48.22110318,-101.5324998,5213719156,5213.719156,13.22702622,4.233308476,437.4842932,189.7827225,"38","101",46,"Northern Glaciated Plains",2010.88526736713,0.283434771173463,4,0,1,0.569315201825624,4,0,1,4,1,517,124,1.58355464340292,21.3875063078179,1.81670548804652,0.946769162576619,19.1523794884372,581.181519421724,1.67285542790457,9.4788253463489,34.9071954741115,2.51526513722451,0.0295147187127743,0.701339823085752,2.14888855685266,18.695376002511,0.8042273752303,11.2770576304164,19.4211775826415,1.7982322840675,-15.4860178914701,-0.569315201825624,-562.486143419213,-0.245429339490867,5,5,-1.7982322840675,15.4860178914701,0.569315201825624,562.486143419213,0.245429339490867,124,121,3,0.975806451612903,0.0241935483870968,0.0232080011177342,0.000575404986390103,40.3333333333333,40.3333333333333,500,"Oak / hickory group",9,"GREAT PLAINS"
"39001",965273.9184,56.18541033,45.00608706,9.048501873,59.2989251,639.4250202,28.79035389,40.2209889,70.3884007,185028.6271,49.30522088,53.14739081,8.173234201,61.95459369,686.6725936,25.64099734,33.70967742,74.84466019,7,"c(""Black Vine Weevil"", ""Dutch Elm Disease"", ""Asiatic Oak Weevil"", ""Oak Wilt"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"", ""Mimosa Webworm"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Dogwood Anthracnose"")",3,4,"OH","Ohio","Adams County",39,1,"Adams",38.84531585,-83.47191627,1512221266,1512.221266,18.30750607,11.57659221,1091.638298,308.8191489,"39","001",71,"Interior Plateau",5.21688958908132,2.48867719560001,28,2.56331082733472,21,1.30719768767663,6,1.29283615836074,6,14,16,503,406,2.03636924074739,42.5673909472749,2.87350627024975,0.996058258755495,49.7894341233357,1634.58557730524,1.67734432377368,11.7121262762427,50.5768277193327,17.9120613163105,2.79375466879261,1.61406642117297,24.5425497943576,69.0719033324376,0.801220252470337,40.3354692672993,101.540474284388,28.6233429910566,50.9636465650556,-0.0143615293158899,-1565.5136739728,0.618008162417471,30,49,-28.6233429910566,-50.9636465650556,0.0143615293158899,1565.5136739728,-0.618008162417471,1704,1345,359,0.789319248826291,0.210680751173709,0.889420106858886,0.237399121458989,3.74651810584958,3.74651810584958,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"39003",120570.6865,48.25,46.69881148,8.464417178,70.83897733,507.6989796,35.95329395,38.10833333,61.32142857,49867.66779,51.05,51.59830776,7.898360656,61.56547934,693.8449153,23.64549727,36.93220339,68.9047619,8,"c(""Black Vine Weevil"", ""Dutch Elm Disease"", ""Oak Wilt"", ""Introduced Pine Sawfly"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Pear Sawfly"", ""Butternut Canker"", ""Spongy Moth"", ""Pine Shoot Beetle"", ""European pine shoot moth"")",3,5,"OH","Ohio","Allen County",39,3,"Allen",40.77290689,-84.10804782,1042587389,1042.587389,98.60852058,10.03922217,895.28,267.76,"39","003",55,"Eastern Corn Belt Plains",2.41781282027747,2.37994787969097,17,1.75007224060894,8,1.32985759459938,6,1.22132290427567,5,9,6,503,138,2.14917256843221,29.9171042792693,3.02478330564344,0.987776049230691,44.1055333300285,1212.28125,1.66919444520732,11.9642859483828,59.9162082893987,15.2834310985228,2.73764833730066,1.59845185574864,24.6405554989836,71.773597318892,0.802283049618348,39.2564055558822,100.811934289436,27.2921196074994,40.8957260000368,-0.108534690323712,-1140.50765268111,0.610675806517945,15,25,-27.2921196074994,-40.8957260000368,0.108534690323712,1140.50765268111,-0.610675806517945,353,254,99,0.719546742209632,0.280453257790368,0.243624661759648,0.0949560689535638,2.56565656565657,2.56565656565657,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"39005",469338.7952,66.88721805,35.80404285,9.882057416,54.01135334,573.5224242,28.48819048,34.82058047,67.52699784,94920.7559,63.2345679,40.15301364,10.40365854,49.91149651,644.6817901,26.96331978,34.2,67.26041667,12,"c(""Beech Leaf Disease"", ""Black Vine Weevil"", ""Dutch Elm Disease"", ""Asiatic Oak Weevil"", ""Oak Wilt"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""European Pine Sawfly"", ""Chestnut Blight"", ""Eastern Spruce Gall Adelgid"", ""Butternut Canker"", ""Strawberry Root Weevil"", ""Spongy Moth"", ""Smaller European Elm Bark Beetle"", ""White Pine Blister Rust"", ""Maple Petiole Borer"", ""Pine Shoot Beetle"", ""Dogwood Anthracnose"", ""European pine shoot moth"")",6,6,"OH","Ohio","Ashland County",39,5,"Ashland",40.84760861,-82.27273741,1095530837,1095.530837,48.86489562,9.379266183,982.2777778,298.9583333,"39","005",61,"Erie Drift Plain",4.94453284479164,2.4564813041615,26,2.07227156541225,12,1.34351321068214,6,1.38541853432978,5,14,9,503,144,2.49962826951447,37.7551587748783,2.86626682646403,1.00643247823027,47.0266003816247,2303.83718728412,1.65509998905302,10.2526772504264,46.2682578374982,16.5477940365199,2.82844178520993,1.72167108016754,23.9548625063322,90.9067296602221,0.801396004510565,31.1872118629994,79.327941470957,20.934534612573,33.0596836334589,0.0419053236476461,-2212.9304576239,0.715238601937273,23,38,-20.934534612573,-33.0596836334589,-0.0419053236476461,2212.9304576239,-0.715238601937273,636,522,114,0.820754716981132,0.179245283018868,0.476481338881746,0.104059142974174,4.57894736842105,4.57894736842105,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
"39007",485901.4741,55.87007299,40.97441099,7.961788618,61.55403211,524.0635036,24.01785948,35.36936937,49.97454545,113348.6506,53.02747253,49.35886145,7.523979592,61.06786226,685.0655394,21.11157588,28.45251397,56.99074074,10,"c(""Beech Leaf Disease"", ""Black Vine Weevil"", ""Dutch Elm Disease"", ""Pear Thrips"", ""Asiatic Oak Weevil"", ""Oak Wilt"", ""Beech Bark Disease Complex"", ""Chestnut Gall Wasp"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Poplar-And-Willow Borer"", ""Butternut Canker"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""European pine shoot moth"")",3,7,"OH","Ohio","Ashtabula County",39,7,"Ashtabula",41.70836478,-80.74819458,1818345034,1818.345034,53.57399073,9.114903513,1018.434211,291.9912281,"39","007",61,"Erie Drift Plain",4.28678657864852,2.39964279181904,30,2.02851750341328,14,1.2772969810533,6,1.24566288977588,4,17,12,NA,539,2.34074204911861,37.9755450259106,2.74848908490019,0.979844403546631,44.8484248617522,1616.60260094396,1.65758532488212,11.0923716825872,52.4084986718162,16.9050741666188,2.65872529275329,1.57614357840069,24.5204983714176,74.8477783446335,0.798919686559809,37.6913072057935,99.8812446827841,26.5989355232063,47.4727460109679,-0.0316340912774213,-1541.75482259933,0.596299174854055,29,44,-26.5989355232063,-47.4727460109679,0.0316340912774213,1541.75482259933,-0.596299174854055,1580,1276,304,0.807594936708861,0.192405063291139,0.701737005981231,0.167184992020607,4.19736842105263,4.19736842105263,NA,"Unknown",8,"EASTERN TEMPERATE FORESTS"
"39009",891176.6051,59.76891616,39.69267983,9.157325467,59.89520606,562.8226971,30.08301961,36.96712619,62.3858885,264192.355,51.60411311,45.97157447,8.173621103,60.44074656,562.7913232,24.40555248,34.84102564,59.48888889,7,"c(""Black Vine Weevil"", ""Dutch Elm Disease"", ""Asiatic Oak Weevil"", ""Oak Wilt"", ""Emerald Ash Borer"", ""Japanese Beetle"", ""Chestnut Blight"", ""Hemlock Woolly Adelgid"", ""Butternut Canker"", ""Littleleaf Disease"", ""Spongy Moth"", ""White Pine Blister Rust"", ""Pine Shoot Beetle"", ""Dogwood Anthracnose"")",2,5,"OH","Ohio","Athens County",39,9,"Athens",39.33473387,-82.04283444,1304431980,1304.43198,50.55457165,11.27397889,1032.772152,304.1139241,"39","009",70,"Western Allegheny Plateau",3.37321117827198,2.87018327995838,30,2.72154847371928,22,1.32442459772491,6,1.2699563521269,6,17,18,503,438,2.03636924074739,42.0098928543454,2.9035896245009,0.997502827020634,46.5635045958149,1845.93058563055,1.66451078266044,10.8892194337997,51.06147773062,18.6629473899269,2.75958899960058,1.61408796848397,22.732178995494,72.6337346847474,0.801617695033042,35.3118539654133,98.7099648894606,24.4226345316135,47.6484871588405,-0.0544682455980103,-1773.29685094581,0.616585141463333,35,52,-24.4226345316135,-47.6484871588405,0.0544682455980103,1773.29685094581,-0.616585141463333,1960,1424,536,0.726530612244898,0.273469387755102,1.09166290142626,0.410906822446963,2.65671641791045,2.65671641791045,500,"Oak / hickory group",8,"EASTERN TEMPERATE FORESTS"
